Cluster,Placename,State,Lat,Long
57,Richwood,LA,32.448756800000005,-92.0848562
88,Longwood,LA,30.4796342,-91.08621600000001
76,Lakewood,MS,32.3145916,-90.8495483
85,Beachwood,LA,30.8599028,-91.3687236
89,Glenwood,LA,29.9515911,-91.0437108
79,Lakewood,LA,30.4957474,-90.49592259999999
52,Tanglewood,MA,42.347308399999996,-73.3092742
50,Larchwood,MA,42.378152299999996,-71.1444978
51,Lakewood,RI,41.7592675,-71.4083891
216,Maplewood,MD,39.405657700000006,-77.4180411
215,South Beechwood,MD,38.744005,-76.06355190000001
226,Knollwood,MD,39.2637164,-77.0258117
213,Crestwood,MD,38.3592844,-75.5504785
233,Brightwood,MD,39.404272999999996,-76.6669152
230,Millwood,MD,39.4973299,-76.3624603
225,Smallwood,MD,39.512879600000005,-76.9744254
223,Briarwood,MD,38.6584521,-76.63579449999999
224,Oakwood,MD,38.616507399999996,-76.9613625
229,Hazelwood,MD,39.5598282,-76.4994097
232,Cherrywood,MD,39.0967752,-76.8835849
231,Berrywood,MD,39.0889988,-76.5430186
35,Wildwood,MI,44.68473770000001,-84.54641190000001
68,Mellwood,OH,41.7069935,-83.5943799
99,Eastwood,MI,42.3030961,-85.55028359999999
31,Lakewood,MI,46.4968794,-87.3451406
30,Calderwood,MI,46.409668100000005,-89.0854182
27,Birchwood,MN,45.0610773,-92.9760491
23,Basswood,MN,46.455515500000004,-95.69337940000001
39,Edgewood,MO,39.2717121,-91.07486109999999
36,Eastwood,MO,36.8908864,-91.0329058
69,Rixwood,MS,33.6106734,-90.3486973
75,Flowood,MS,32.309590299999996,-90.1389757
77,Glenwood,MS,33.9798321,-88.46670970000001
72,Northwood,MS,33.473177299999996,-88.811998
47,Shadow Wood,MS,31.289619899999998,-89.3500632
78,Tracewood,MS,34.265384399999995,-88.7544983
1,Blackwood,MT,45.6418739,-111.1455065
203,Eaglewood,NC,36.107082,-80.42699959999999
196,Blackwood,NC,35.9923638,-79.0722339
200,Westerwood,NC,36.07930220000001,-79.8036426
172,Brownwood,NC,36.2767945,-81.55454959999999
184,Bellwood,NC,35.765416200000004,-80.8061824
191,Edgewood,VA,36.56263870000001,-79.4433573
202,Westwood,NC,35.8237488,-80.2800514
56,Northwood,SC,33.7529501,-78.8233567
199,Windwood,NC,36.4629157,-79.7822583
147,Branchwood,NC,34.7854407,-77.4130182
177,Glenwood,NC,35.2198646,-80.87312740000002
178,Bramblewood,NC,34.964316700000005,-80.5528446
187,Tanglewood,NC,35.2926631,-77.6188596
197,Edgewood,NC,35.8001512,-78.6547258
195,Westerwood,NC,36.0831915,-79.47029959999999
186,Ravenwood,NC,35.3823841,-77.91498399999999
167,Englewood,NC,35.0901631,-78.93586040000001
166,Dellwood,NC,35.3323391,-82.4903979
181,Wildwood,NC,35.7476575,-77.9374848
141,Westwood,NC,34.772104799999994,-79.4858813
185,Brookwood,NC,35.478486600000004,-79.202244
180,Brentwood,NC,35.5868281,-77.377465
175,Arrowood,SC,35.0681838,-81.62565179999999
146,Creekwood,NC,35.08210379999999,-77.0941163
2,Underwood,ND,47.4563859,-101.137096
192,Lakewood,NJ,40.0978929,-74.21764350000001
208,Englewood,NJ,40.8928771,-73.9726381
222,Cherrywood,NJ,39.7984476,-75.02516870000001
221,Locustwood,NJ,39.9242797,-75.0282261
209,Brantwood,NJ,40.729267799999995,-74.3398719
201,Northwood,NJ,40.9720425,-74.6357165
54,Caywood,NY,42.565348799999995,-76.86384699999999
188,Brentwood,NY,40.7812093,-73.24622729999999
182,Upper Beechwood,NY,41.77703270000001,-74.9896096
41,Hollywood,NY,44.385,-74.7305556
157,Collinwood,OH,41.558383500000005,-81.56929029999999
153,Oakwood,OH,39.9831276,-81.5598447
104,Oakwood,OH,39.7253369,-84.1741059
155,Meadow Wood,OH,40.9557,-81.4827
120,Glenwood,WV,40.07618370000001,-80.70258050000001
156,Meadowood,OH,41.826704,-80.810322
97,Copperwood,OH,40.004965000000006,-83.165222
149,East Norwood,OH,39.41701870000001,-81.4284538
159,Millwood,WV,38.8820263,-81.8618013
150,Homewood,PA,40.813953000000005,-80.32923000000001
14,Millwood,OR,43.3851152,-123.546199
16,Riverwood,OR,45.4440081,-122.66370559999999
161,Norwood,WV,39.4936958,-80.108965
164,Hazelwood,PA,40.413402500000004,-79.9392178
198,Lynnwood,PA,41.234804,-75.9315868
220,Bywood,PA,39.9581682,-75.2668501
165,Eastwood,PA,40.291736,-79.5183727
94,Bellwood,PA,40.6033996,-78.3247365
205,Pennwood,PA,40.2959224,-76.7996936
95,Beechwood,PA,41.485062400000004,-78.390849
217,Whitewood,PA,40.13955429999999,-74.86183129999999
214,Marywood,PA,40.326198,-75.85489799999999
87,Tanglewood,SC,32.4051942,-80.72344
115,Elmwood,SC,34.0134874,-81.04675909999999
116,Idlewood,SC,33.9268235,-80.3984151
80,Wildwood,SC,32.91156289999999,-80.03564420000001
183,Knollwood,SC,34.8148402,-82.39651140000001
154,Parkwood,SC,34.1812347,-82.1240097
194,Cedarwood,SC,34.5534406,-82.6618008
91,Deerwood,SC,33.527082300000004,-81.76066540000001
109,Laurelwood,SC,34.1987659,-79.8483968
112,Brentwood,SC,33.484320399999994,-80.8178695
193,Brookwood,SC,34.6714951,-82.80208590000001
176,Glenwood,SC,34.973732299999995,-81.95954909999999
8,Greenwood,SD,44.2202633,-103.56158029999999
138,Rothwood,TN,35.916748,-84.0174091
123,Briarwood,TN,35.3764675,-86.21304570000001
137,Shorewood,TN,35.782850700000004,-84.6529936
142,Forest of Brentwood,TN,36.018117,-86.8430562
143,Lakewood,TN,36.2431093,-86.6355517
140,Broodwood,TN,35.867287299999994,-86.4624923
130,Wildwood,TN,36.2264807,-83.3248937
118,Tanglewood,TN,36.1406171,-85.5188652
136,Windwood,TN,35.2195174,-84.86466709999999
190,Tanglewood,TN,36.3306614,-82.37402940000001
189,Larwood,VA,36.6128826,-82.2218017
42,Millwood,TX,32.9959533,-96.41831859999999
59,Eastwood,TX,29.7372,-95.3303
43,Rosewood,TX,32.75041160000001,-95.08105259999999
34,Rollingwood,TX,30.276874199999998,-97.7911175
29,Lake Brownwood,TX,31.835704800000002,-99.00783100000001
55,Elwood,TX,31.0587973,-95.8255062
7,Cloverwood,UT,40.6646693,-111.91438059999999
210,Chesterwood,VA,38.437,-77.5389
179,Westwood,VA,37.2793029,-79.9967053
128,Kingswood,VA,37.2484806,-76.74023580000001
204,Meadow Wood,VA,37.35847570000001,-79.2911378
174,Brentwood,VA,37.4154263,-77.48026290000001
133,Shorewood,VA,36.833481799999994,-76.410223
124,Millwood,VA,39.069551000000004,-78.0377754
173,Greenwood,VA,37.6626446,-77.46803919999999
206,Inglewood,VA,38.3904044,-78.664741
134,Greenwood,VA,36.8826475,-76.2363277
227,Oakwood,VA,38.7187263,-77.0955339
129,Wendwood,VA,37.101111100000004,-76.5063889
170,Ramblewood,VA,37.1923723,-77.4094265
169,Hethwood,VA,37.215406,-80.453941
207,Ardwood,VA,38.1123582,-78.488623
22,Wedgwood,WA,47.6867648,-122.2956818
21,Fernwood,WA,47.5064841,-122.652915
17,Birchwood,WA,48.773441999999996,-122.5126702
18,East Stanwood,WA,48.2439887,-122.3468206
40,Sherwood,WI,44.467462299999994,-90.3556893
171,Gatewood,WV,38.010667600000005,-81.06093320000001
168,Edgewood,WV,38.3800964,-81.64373559999999
145,Evenwood,WV,38.895665,-79.6483917
